exchange,symbol,portfolio
arb,KPN,STOCKS_EUR
arb,VOD_US,BROADWAY
arb,FLTR_US,BROADWAY
arb,MGMM,BROADWAY
arb,BX,BROADWAY
arb,WHR,BROADWAY
arb,PVH,BROADWAY
arb,ALGN,BROADWAY
arb,PCS,BROADWAY
arb,MPWR_US,BROADWAY
arb,WMT,BROADWAY
arb,TEAM_US,BROADWAY
arb,VALE,BROADWAY
arb,CSCO,BROADWAY
arb,KRE_US,BROADWAY
arb,EL,BROADWAY
arb,QCOM,BROADWAY
arb,COST,BROADWAY
arb,DIS,BROADWAY
arb,LMT,BROADWAY
arb,ORCL,BROADWAY
arb,LULU_US,BROADWAY
arb,NFLX,BROADWAY
arb,PLD,BROADWAY
arb,INTC,BROADWAY
arb,AVAGO,BROADWAY
arb,FCX,BROADWAY
arb,QQQQ,BROADWAY
arb,USB,BROADWAY
arb,GOOG,BROADWAY
arb,VZ,BROADWAY
arb,MU,BROADWAY
arb,DPZ_US,BROADWAY
arb,RTX_US,BROADWAY
arb,ACN,BROADWAY
arb,CCL_US,BROADWAY
arb,AXP,BROADWAY
arb,GNM,BROADWAY
arb,JNJ,BROADWAY
arb,NXPI_US,BROADWAY
arb,AMAT,BROADWAY
arb,UA_US,BROADWAY
arb,HD,BROADWAY
arb,X_US,BROADWAY
arb,KR,BROADWAY
arb,BA,BROADWAY
arb,BAC,BROADWAY
arb,UPS,BROADWAY
arb,MA,BROADWAY
arb,AAPL,BROADWAY
arb,JPM,BROADWAY
arb,RCL_N,BROADWAY
arb,SCH,BROADWAY
arb,C,BROADWAY
arb,UAL,BROADWAY
arb,DE,BROADWAY
arb,FDX_US,BROADWAY
arb,GS,BROADWAY
arb,MWD,BROADWAY
arb,XOM,BROADWAY
arb,TGT,BROADWAY
arb,HSBC_US,BROADWAY
arb,XLY_US,BROADWAY
arb,XLB,BROADWAY
arb,XLU_US,BROADWAY
arb,IWM,BROADWAY
arb,XLF,BROADWAY
arb,XLV,BROADWAY
arb,XLI,BROADWAY
arb,XME,BROADWAY
arb,XLE,BROADWAY
arb,CHV,BROADWAY
arb,ONNN,BROADWAY
arb,NUE,BROADWAY
arb,T,BROADWAY
arb,V,BROADWAY
arb,CRMI,BROADWAY
arb,CAT,BROADWAY
arb,TXN,BROADWAY
arb,MSFT,BROADWAY
arb,WFC,BROADWAY
arb,DOW,BROADWAY
arb,NVDA,BROADWAY
arb,AMD,BROADWAY
arb,LVS,BROADWAY
arb,FORD,BROADWAY
arb,NKE,BROADWAY
arb,NEM,BROADWAY
arb,CTSH,BROADWAY
arb,HLT,BROADWAY
arb,AAL_OQ,BROADWAY
arb,PM,BROADWAY
arb,IBM,BROADWAY
arb,XLK_US,BROADWAY
arb,XLP,BROADWAY
arb,MT_US,BROADWAY
arb,JWN,BROADWAY
arb,SPY,BROADWAY
arb,FRANK,BROADWAY
arb,BHP_US,BROADWAY
arb,BPUS,BROADWAY
arb,SHEL_US,BROADWAY
arb,ELF_US,BROADWAY
arb,WB_US,BROADWAY
arb,IVZ,BROADWAY
arb,VRIO,BROADWAY
arb,RVTY_US,BROADWAY
arb,TSLA,BROADWAY
arb,META,BROADWAY
arb,AMZN,BROADWAY
arb,MRVL,BROADWAY
arb,LIN,STOCKS_EUR2
arb,PTNL,STOCKS_EUR2
arb,TOM2,STOCKS_EUR2
arb,CON,STOCKS_EUR2
arb,NOEJ_DE,STOCKS_EUR4
arb,F,STOCKS_EUR
arb,SDF,STOCKS_EUR
arb,AIX,STOCKS_EUR2
arb,BEI,STOCKS_EUR2
arb,CON-X,STOCKS_EUR2
arb,FME,STOCKS_EUR2
arb,FRES,STOCKS_EUR2
arb,AUMV,STOCKS_EUR2
arb,HEN3,STOCKS_EUR2
arb,HNR1,STOCKS_EUR2
arb,LXS,STOCKS_EUR2
arb,MERC,STOCKS_EUR2
arb,FIEG_DE,STOCKS_EUR4
arb,FPE3,STOCKS_EUR4
arb,FPORT,STOCKS_EUR4
arb,FRN,STOCKS_EUR4
arb,G1A,STOCKS_EUR4
arb,GBF,STOCKS_EUR4
arb,GLJ,STOCKS_EUR4
arb,SHA,STOCKS_EUR2
arb,SZG,STOCKS_EUR2
arb,VTSC,STOCKS_EUR2
arb,VTSC1,STOCKS_EUR2
arb,1COV_DE,STOCKS_EUR4
arb,AAR,STOCKS_EUR4
arb,ADJ,STOCKS_EUR4
arb,AOXG_DE,STOCKS_EUR4
arb,AT1,STOCKS_EUR4
arb,AUR,STOCKS_EUR4
arb,BC8G_DE,STOCKS_EUR4
arb,BOSS,STOCKS_EUR4
arb,BTAG,STOCKS_EUR4
arb,BVB_GY,STOCKS_EUR4
arb,CEO,STOCKS_EUR4
arb,COPMA_DE,STOCKS_EUR4
arb,DHER,STOCKS_EUR4
arb,DWN,STOCKS_EUR4
arb,DRW3,STOCKS_EUR4
arb,DUE,STOCKS_EUR4
arb,EIE3,STOCKS_EUR4
arb,EVK,STOCKS_EUR4
arb,EVT,STOCKS_EUR4
arb,GXI,STOCKS_EUR4
arb,HAG,STOCKS_EUR4
arb,HDD,STOCKS_EUR4
arb,HEIG,STOCKS_EUR4
arb,HFG,STOCKS_EUR4
arb,IBE,STOCKS_EUR4
arb,ITX,STOCKS_EUR4
arb,JUNG_P_DE,STOCKS_EUR4
arb,KGX,STOCKS_EUR4
arb,LEGIM,STOCKS_EUR4
arb,LEO,STOCKS_EUR4
arb,MFEA_IM,STOCKS_EUR4
arb,MORG_DE,STOCKS_EUR4
arb,MTX,STOCKS_EUR4
arb,NEKG_DE,STOCKS_EUR4
arb,NORD,STOCKS_EUR4
arb,PSM,STOCKS_EUR4
arb,QIA,STOCKS_EUR4
arb,RHM,STOCKS_EUR4
arb,S92_GY,STOCKS_EUR4
arb,SAN_SM,STOCKS_EUR4
arb,SGL,STOCKS_EUR4
arb,SHEALTH,STOCKS_EUR4
arb,SIXG_DE,STOCKS_EUR4
arb,SMHN_GY,STOCKS_EUR4
arb,SOW4,STOCKS_EUR4
arb,SRT3_GY,STOCKS_EUR4
arb,SY1,STOCKS_EUR4
arb,SZU,STOCKS_EUR4
arb,TAGI,STOCKS_EUR4
arb,TLX,STOCKS_EUR4
arb,TMV,STOCKS_EUR4
arb,VNA,STOCKS_EUR4
arb,ZAL,STOCKS_EUR4
arb,DEZG_DE,STOCKS_EUR4
arb,VAR1,STOCKS_EUR4
arb,WACK,STOCKS_EUR4
arb,CONAB,STOCKS_EUR2
arb,RAAG_DE,STOCKS_EUR4
arb,IFX,STOCKS_EUR2
arb,KRNG_DE,STOCKS_EUR4
arb,DEQ,STOCKS_EUR4
arb,SBMO,STOCKS_EUR2
arb,AIRP-X,STOCKS_EUR2
arb,EDF,STOCKS_EUR
arb,FGR,STOCKS_EUR4
arb,STLA,STOCKS_EUR
arb,AC,STOCKS_EUR2
arb,AIRP,STOCKS_EUR2
arb,CAPP,STOCKS_EUR2
arb,EI,STOCKS_EUR2
arb,EI10,STOCKS_EUR2
arb,EN,STOCKS_EUR2
arb,HEI,STOCKS_EUR2
arb,LR,STOCKS_EUR2
arb,AF,STOCKS_EUR
arb,FRVIA,STOCKS_EUR4
arb,ML,STOCKS_EUR2
arb,PERN,STOCKS_EUR2
arb,PUB,STOCKS_EUR2
arb,REN,STOCKS_EUR2
arb,RSTD,STOCKS_EUR2
arb,STM,STOCKS_EUR2
arb,TEC-E,STOCKS_EUR2
arb,UL,STOCKS_EUR2
arb,UMI,STOCKS_EUR2
arb,WKL,STOCKS_EUR2
arb,CO,STOCKS_EUR4
arb,DAST,STOCKS_EUR4
arb,EO,STOCKS_EUR4
arb,RCO,STOCKS_EUR4
arb,SAF,STOCKS_EUR4
arb,SAX,STOCKS_EUR4
arb,SAX-R,STOCKS_EUR4
arb,SAX-X,STOCKS_EUR4
arb,SCO,STOCKS_EUR4
arb,SOI,STOCKS_EUR4
arb,TKWY,STOCKS_EUR4
arb,TOM2,STOCKS_EUR4
arb,WLN_FP,STOCKS_EUR4
arb,GSZ,STOCKS_EUR
arb,GSZ,FAKE_STOCKS_EUR
arb,CPW,STOCKS_EUR2
arb,GLEN,STOCKS_EUR
arb,LS,STOCKS_EUR2
arb,BP,STOCKS_EUR
arb,HSB,STOCKS_EUR
arb,LS,STOCKS_EUR
arb,AZN,STOCKS_EUR2
arb,BAE,STOCKS_EUR2
arb,GXO,STOCKS_EUR2
arb,GXO-X,STOCKS_EUR2
arb,HLN,STOCKS_EUR2
arb,BBL,STOCKS_EUR
arb,RDSB,STOCKS_EUR2
arb,SAN,STOCKS_EUR2
arb,SAN-X,STOCKS_EUR2
arb,TAB,STOCKS_EUR2
arb,JMAT,STOCKS_EUR4
arb,ASBF,STOCKS_EUR2
arb,SRP,STOCKS_EUR2
arb,CTR,STOCKS_EUR2
arb,RB,STOCKS_EUR2
arb,ANG_P,STOCKS_EUR2
arb,RTZ,STOCKS_EUR2
arb,DGE,STOCKS_EUR2
arb,CRDA,STOCKS_EUR4
arb,EMG,STOCKS_EUR2
arb,ANG,STOCKS_EUR2
arb,ANTO,STOCKS_EUR2
arb,BLND,STOCKS_EUR2
arb,BLT,STOCKS_EUR2
arb,BRBY,STOCKS_EUR2
arb,BTG,STOCKS_EUR2
arb,CPG,STOCKS_EUR2
arb,CUA,STOCKS_EUR2
arb,FRESN,STOCKS_EUR2
arb,GVC_LN,STOCKS_EUR2
arb,ICAG,STOCKS_EUR2
arb,IH,STOCKS_EUR2
arb,IHG,STOCKS_EUR2
arb,IMP,STOCKS_EUR2
arb,INDV,STOCKS_EUR2
arb,ITV,STOCKS_EUR2
arb,KGF,STOCKS_EUR2
arb,LGN,STOCKS_EUR2
arb,MICC,STOCKS_EUR2
arb,MKS,STOCKS_EUR2
arb,EZJ,STOCKS_EUR4
arb,FERG,STOCKS_EUR4
arb,FLTR,STOCKS_EUR4
arb,MNG,STOCKS_EUR2
arb,MRW,STOCKS_EUR2
arb,NGG,STOCKS_EUR2
arb,NXT,STOCKS_EUR2
arb,PFC,STOCKS_EUR2
arb,POC,STOCKS_EUR2
arb,PRU,STOCKS_EUR2
arb,PSON,STOCKS_EUR2
arb,RMG,STOCKS_EUR2
arb,RR,STOCKS_EUR2
arb,SCB,STOCKS_EUR2
arb,SGE,STOCKS_EUR2
arb,SN,STOCKS_EUR2
arb,SSE,STOCKS_EUR2
arb,ULVR-X,STOCKS_EUR2
arb,TGA_LN,STOCKS_EUR2
arb,TLW,STOCKS_EUR2
arb,TMICC,STOCKS_EUR2
arb,TSB-X,STOCKS_EUR2
arb,TSCO,STOCKS_EUR2
arb,ULVR,STOCKS_EUR2
arb,UU,STOCKS_EUR2
arb,VOD,STOCKS_EUR2
arb,ADMRL,STOCKS_EUR4
arb,AHT,STOCKS_EUR4
arb,ASBF,STOCKS_EUR4
arb,BABC,STOCKS_EUR4
arb,BBOX_LN,STOCKS_EUR4
arb,BDEV,STOCKS_EUR4
arb,BNZL,STOCKS_EUR4
arb,CCHF,STOCKS_EUR4
arb,CPI,STOCKS_EUR4
arb,CRH,STOCKS_EUR4
arb,DCC,STOCKS_EUR4
arb,DLGL,STOCKS_EUR4
arb,EXPN,STOCKS_EUR4
arb,HLMA,STOCKS_EUR4
arb,HMSO,STOCKS_EUR4
arb,HRGV,STOCKS_EUR4
arb,III,STOCKS_EUR4
arb,IMI,STOCKS_EUR4
arb,INF_LN,STOCKS_EUR4
arb,ITRK,STOCKS_EUR4
arb,JD_LN,STOCKS_EUR4
arb,LSE,STOCKS_EUR4
arb,MGGT,STOCKS_EUR4
arb,MLRDOWL,STOCKS_EUR4
arb,MLRO,STOCKS_EUR4
arb,MONDI,STOCKS_EUR4
arb,OCDO,STOCKS_EUR4
arb,PHNX_LN,STOCKS_EUR4
arb,PSN_LN,STOCKS_EUR4
arb,QLT_LN,STOCKS_EUR4
arb,REL,STOCKS_EUR4
arb,RMV,STOCKS_EUR4
arb,ROO,STOCKS_EUR4
arb,S32_LN,STOCKS_EUR4
arb,SDR,STOCKS_EUR4
arb,SGRO,STOCKS_EUR4
arb,SLA,STOCKS_EUR4
arb,SMIN,STOCKS_EUR4
arb,SRP,STOCKS_EUR4
arb,STJ,STOCKS_EUR4
arb,SVT,STOCKS_EUR4
arb,TATE,STOCKS_EUR4
arb,WISE,STOCKS_EUR4
arb,WPP,STOCKS_EUR4
arb,WEIR,STOCKS_EUR4
arb,WLH,STOCKS_EUR4
arb,WTB,STOCKS_EUR4
arb,DARK,STOCKS_EUR4
arb,UTG_LN,STOCKS_EUR4
arb,TW,STOCKS_EUR4
arb,ANG-X,STOCKS_EUR2
arb,EZJ,JCPROP
arb,SPD,STOCKS_EUR4
arb,RBS,STOCKS_EUR2
arb,ASOS_L,STOCKS_EUR4
arb,RTO,STOCKS_EUR4
arb,AEX,STOCKS_EUR
arb,DAX,STOCKS_EUR
arb,ESX,STOCKS_EUR4
arb,ESX,STOCKS_EUR
arb,SXEBANKS,STOCKS_EUR
arb,SXPBASIC,STOCKS_EUR
arb,ESX,STOCKS_EUR2
arb,ESX,STOCKS_SECTORS
arb,FTSE,STOCKS_EUR
arb,FTSE,STOCKS_EUR2
arb,FTSE,STOCKS_EUR4
arb,COPPER_US,STOCKS_SECTORS
arb,SXPXXP,STOCKS_EUR
arb,SXPBANKS,STOCKS_EUR
arb,SXEBANKS,STOCKS_SECTORS
arb,SXEAUTO,STOCKS_SECTORS
arb,SXECONS,STOCKS_SECTORS
arb,SXPCONS,STOCKS_SECTORS
arb,SXPHLTH,STOCKS_SECTORS
arb,SXETECH,STOCKS_SECTORS
arb,SXETRVL,STOCKS_SECTORS
arb,SXEFOOD,STOCKS_SECTORS
arb,SXPCNSMR,STOCKS_SECTORS
arb,SXPENRGY,STOCKS_SECTORS
arb,SXPTELCO,STOCKS_SECTORS
arb,SXPBASIC,STOCKS_SECTORS
arb,SXPAUTO,STOCKS_SECTORS
arb,SXEINDU,STOCKS_SECTORS
arb,SXEHLTH,STOCKS_SECTORS
arb,SXPRETL,STOCKS_SECTORS
arb,SXEOIL,STOCKS_SECTORS
arb,SXEFINS,STOCKS_SECTORS
arb,SXPINDU,STOCKS_SECTORS
arb,SXEDRUG,STOCKS_SECTORS
arb,SXPOIL,STOCKS_SECTORS
arb,SXPTECH,STOCKS_SECTORS
arb,SXPFINS,STOCKS_SECTORS
arb,SXEPERS,STOCKS_SECTORS
arb,SXPDRUG,STOCKS_SECTORS
arb,SXEUTIL,STOCKS_SECTORS
arb,SXPPERS,STOCKS_SECTORS
arb,SXPUTIL,STOCKS_SECTORS
arb,SXPTRVL,STOCKS_SECTORS
arb,SXEREAL,STOCKS_SECTORS
arb,SXETOBAC,STOCKS_SECTORS
arb,SXECHEM,STOCKS_SECTORS
arb,SXPXXP,STOCKS_SECTORS
arb,SXPREAL,STOCKS_SECTORS
arb,SXEMEDIA,STOCKS_SECTORS
arb,SXPTOBAC,STOCKS_SECTORS
arb,SXPCHEM,STOCKS_SECTORS
arb,SXPBANKS,STOCKS_SECTORS
arb,SXPMEDIA,STOCKS_SECTORS
arb,SXEINSUR,STOCKS_SECTORS
arb,SXPFOOD,STOCKS_SECTORS
arb,SXEBASIC,STOCKS_SECTORS
arb,SXEENRGY,STOCKS_SECTORS
arb,SXECNSMR,STOCKS_SECTORS
arb,SXPINSUR,STOCKS_SECTORS
arb,SXETELCO,STOCKS_SECTORS
arb,SXERETL,STOCKS_SECTORS
arb,NDQ,INDEXPROP
arb,RL2K,INDEXPROP
arb,VIX,INDEXPROP
arb,VIX,JCPROP
arb,VIX,VPROP
korea,MKOSPI,KIMCHI
korea,D_KOSPI,MABEOB
korea,MKOSPI,MABEOB
korea,SAMSUNGELE,KOREA
korea,SAMSUNGELE,MABEOB
korea,SAMSUNGELE,KIMCHI
korea,MKOSPI,KOREA
korea,D_KOSPI,KIMCHI
korea,KOSPI,KIMCHI
korea,KOSPI,KOREA
korea,KOSPI,MABEOB
korea,D_KOSPI,KOREA
nse,ADE_IN,TIGER
nse,ADE_IN,FAKE_TIGER
nse,AXSB_IN,FAKE_TIGER
nse,AXSB_IN,TIGER
nse,BAF_IN,FAKE_TIGER
nse,BAF_IN,TIGER
nse,BHARTI_IN,TIGER
nse,BHARTI_IN,FAKE_TIGER
nse,DIXON_IN,TIGER
nse,DIXON_IN,FAKE_TIGER
nse,HDFCB_IN,FAKE_TIGER
nse,HDFCB_IN,TIGER
nse,ICICIBC_IN,TIGER
nse,ICICIBC_IN,FAKE_TIGER
nse,INFO_IN,FAKE_TIGER
nse,INFO_IN,TIGER
nse,MSIL_IN,TIGER
nse,MSIL_IN,FAKE_TIGER
nse,NIFTY,FAKE_TIGER
nse,NIFTY,TIGER
nse,NIFTYBANK,TIGER
nse,NIFTYBANK,FAKE_TIGER
nse,ONGC_IN,TIGER
nse,RELIANCE_IN,TIGER
nse,RELIANCE_IN,FAKE_TIGER
nse,SBIN_IN,TIGER
nse,SBIN_IN,FAKE_TIGER
nse,TATASTEEL_IN,TIGER
nse,TATASTEEL_IN,FAKE_TIGER
nse,TATA_IN,TIGER
nse,TCS_IN,TIGER
nse,TCS_IN,FAKE_TIGER
nse,TRENT_IN,TIGER
nse,TRENT_IN,FAKE_TIGER
asx,AU90,ASX_BONDS
asx,XT,ASX_BONDS
asx,YT,ASX_BONDS
asx,AM,ASX_INDEX
asx,AP,ASX_BONDS
asx,XJO,ASX_INDEX
asx,AP,ASX_INDEX
asx,BN_AU,AUS_ELEC
asx,BQ_AU,AUS_ELEC
asx,BV_AU,AUS_ELEC
asx,EN_AU,AUS_ELEC
asx,EQ_AU,AUS_ELEC
asx,EV_AU,AUS_ELEC
asx,GN_AU,AUS_ELEC
asx,GQ_AU,AUS_ELEC
asx,GV_AU,AUS_ELEC
asx,PN_AU,AUS_ELEC
asx,PQ_AU,AUS_ELEC
asx,PV_AU,AUS_ELEC
asx,XJO,AUS_TEST
asx,XJO,AUS_STOCKS
asx,XJO_FAKE,AUS_STOCKS
asx,AP,AUS_TEST
asx,AP,AUS_STOCKS
asx,A2M_AU,AUS_TEST
asx,A2M_AU,AUS_STOCKS
asx,AGL_AU,AUS_STOCKS
asx,AGL_AU,AUS_TEST
asx,AKE_AU,AUS_STOCKS
asx,AKE_AU,AUS_TEST
asx,ALD_AU,AUS_STOCKS
asx,ALD_AU,AUS_TEST
asx,ALL_AU,AUS_STOCKS
asx,ALL_AU,AUS_TEST
asx,ALU_AU,AUS_TEST
asx,ALU_AU,AUS_STOCKS
asx,AMC_AU,AUS_STOCKS
asx,AMC_AU,AUS_TEST
asx,AMP_AU,AUS_STOCKS
asx,AMP_AU,AUS_TEST
asx,ANN_AU,AUS_TEST
asx,ANN_AU,AUS_STOCKS
asx,ANZ_AU,AUS_STOCKS
asx,ANZ_AU,AUS_TEST
asx,APA_AU,AUS_TEST
asx,APA_AU,AUS_STOCKS
asx,ASX_AU,AUS_TEST
asx,ASX_AU,AUS_STOCKS
asx,AUDUSD,AUS_STOCKS
asx,AWC_AU,AUS_TEST
asx,AWC_AU,AUS_STOCKS
asx,AZJ_AU,AUS_TEST
asx,AZJ_AU,AUS_STOCKS
asx,BEN_AU,AUS_TEST
asx,BEN_AU,AUS_STOCKS
asx,BGL_AU,AUS_STOCKS
asx,BGL_AU,AUS_TEST
asx,BHP_AU,AUS_TEST
asx,BHP_AU,AUS_STOCKS
asx,BLD-X,AUS_STOCKS
asx,BLD_AU,AUS_TEST
asx,BLD_AU,AUS_STOCKS
asx,BOQ_AU,AUS_STOCKS
asx,BOQ_AU,AUS_TEST
asx,BPT_AU,AUS_TEST
asx,BPT_AU,AUS_STOCKS
asx,BSL-X,AUS_STOCKS
asx,BSL_AU,AUS_STOCKS
asx,BSL_AU,AUS_TEST
asx,BXB_AU,AUS_TEST
asx,BXB_AU,AUS_STOCKS
asx,CAR_AU,AUS_TEST
asx,CAR_AU,AUS_STOCKS
asx,CBA_AU,AUS_STOCKS
asx,CBA_AU,AUS_TEST
asx,CHN_AU,AUS_TEST
asx,CHN_AU,AUS_STOCKS
asx,COL_AU,AUS_TEST
asx,COL_AU,AUS_STOCKS
asx,CPU_AU,AUS_STOCKS
asx,CPU_AU,AUS_TEST
asx,CSL_AU,AUS_STOCKS
asx,CSL_AU,AUS_TEST
asx,CSR_AU,AUS_TEST
asx,CSR_AU,AUS_STOCKS
asx,CTD_AU,AUS_TEST
asx,CTD_AU,AUS_STOCKS
asx,CWY_AU,AUS_TEST
asx,CWY_AU,AUS_STOCKS
asx,DMP_AU,AUS_STOCKS
asx,DMP_AU,AUS_TEST
asx,DNL_AU,AUS_STOCKS
asx,DRO_AU,AUS_STOCKS
asx,DRO_AU,AUS_TEST
asx,DXS_AU,AUS_STOCKS
asx,DXS_AU,AUS_TEST
asx,EDV_AU,AUS_TEST
asx,EDV_AU,AUS_STOCKS
asx,ES1,AUS_STOCKS
asx,EVN_AU,AUS_TEST
asx,EVN_AU,AUS_STOCKS
asx,FLT_AU,AUS_STOCKS
asx,FLT_AU,AUS_TEST
asx,FMG_AU,AUS_STOCKS
asx,FMG_AU,AUS_TEST
asx,FPH_AU,AUS_TEST
asx,FPH_AU,AUS_STOCKS
asx,GD1,AUS_STOCKS
asx,GD50,AUS_STOCKS
asx,GD_AU,AUS_STOCKS
asx,GMG_AU,AUS_TEST
asx,GMG_AU,AUS_STOCKS
asx,GOR_AU,AUS_TEST
asx,GOR_AU,AUS_STOCKS
asx,GPT_AU,AUS_STOCKS
asx,GPT_AU,AUS_TEST
asx,GYG_AU,AUS_STOCKS
asx,GYG_AU,AUS_TEST
asx,HUB_AU,AUS_TEST
asx,HUB_AU,AUS_STOCKS
asx,HVN_AU,AUS_TEST
asx,HVN_AU,AUS_STOCKS
asx,IAG_AU,AUS_STOCKS
asx,IAG_AU,AUS_TEST
asx,IEL_AU,AUS_TEST
asx,IEL_AU,AUS_STOCKS
asx,IFL_AU,AUS_TEST
asx,IFL_AU,AUS_STOCKS
asx,IGO_AU,AUS_TEST
asx,IGO_AU,AUS_STOCKS
asx,ILU_AU,AUS_TEST
asx,ILU_AU,AUS_STOCKS
asx,IPL_AU,AUS_STOCKS
asx,IPL_AU,AUS_TEST
asx,IVV_AU,AUS_STOCKS
asx,IVV_AU,AUS_TEST
asx,JBH-X,AUS_STOCKS
asx,JBH_AU,AUS_TEST
asx,JBH_AU,AUS_STOCKS
asx,JHX_AU,AUS_STOCKS
asx,JHX_AU,AUS_TEST
asx,LLC_AU,AUS_STOCKS
asx,LLC_AU,AUS_TEST
asx,LOV_AU,AUS_TEST
asx,LOV_AU,AUS_STOCKS
asx,LYC_AU,AUS_STOCKS
asx,LYC_AU,AUS_TEST
asx,M6A,AUS_STOCKS
asx,MGR_AU,AUS_STOCKS
asx,MGR_AU,AUS_TEST
asx,MIN_AU,AUS_STOCKS
asx,MIN_AU,AUS_TEST
asx,MMNQ,AUS_STOCKS
asx,MMSX,AUS_STOCKS
asx,MNDQ,AUS_STOCKS
asx,MNQ,AUS_STOCKS
asx,MPL_AU,AUS_TEST
asx,MPL_AU,AUS_STOCKS
asx,MQG_AU,AUS_STOCKS
asx,MQG_AU,AUS_TEST
asx,MSB_AU,AUS_STOCKS
asx,MSB_AU,AUS_TEST
asx,MSPX,AUS_STOCKS
asx,MTS_AU,AUS_TEST
asx,MTS_AU,AUS_STOCKS
asx,NAB_AU,AUS_STOCKS
asx,NAB_AU,AUS_TEST
asx,NCM_AU,AUS_TEST
asx,NDQ_AU,AUS_TEST
asx,NDQ_AU,AUS_STOCKS
asx,NEC-X,AUS_STOCKS
asx,NEC_AU,AUS_STOCKS
asx,NEC_AU,AUS_TEST
asx,NHC_AU,AUS_TEST
asx,NHC_AU,AUS_STOCKS
asx,NQ,AUS_STOCKS
asx,NST_AU,AUS_TEST
asx,NST_AU,AUS_STOCKS
asx,NWL_AU,AUS_TEST
asx,NWL_AU,AUS_STOCKS
asx,NXT_AU,AUS_TEST
asx,NXT_AU,AUS_STOCKS
asx,ORG_AU,AUS_TEST
asx,ORG_AU,AUS_STOCKS
asx,ORI_AU,AUS_STOCKS
asx,ORI_AU,AUS_TEST
asx,PBH-R,AUS_TEST
asx,PBH-R,AUS_STOCKS
asx,PBH_AU,AUS_TEST
asx,PDN_AU,AUS_TEST
asx,PDN_AU,AUS_STOCKS
asx,PLS_AU,AUS_TEST
asx,PLS_AU,AUS_STOCKS
asx,PNI_AU,AUS_STOCKS
asx,PNI_AU,AUS_TEST
asx,PRU_AU,AUS_TEST
asx,PRU_AU,AUS_STOCKS
asx,QAN-X,AUS_STOCKS
asx,QAN_AU,AUS_TEST
asx,QAN_AU,AUS_STOCKS
asx,QBE_AU,AUS_TEST
asx,QBE_AU,AUS_STOCKS
asx,QUB_AU,AUS_STOCKS
asx,QUB_AU,AUS_TEST
asx,REH_AU,AUS_STOCKS
asx,REH_AU,AUS_TEST
asx,RHC_AU,AUS_STOCKS
asx,RHC_AU,AUS_TEST
asx,RIO_AU,AUS_TEST
asx,RIO_AU,AUS_STOCKS
asx,RRL_AU,AUS_TEST
asx,RRL_AU,AUS_STOCKS
asx,S32_AU,AUS_STOCKS
asx,S32_AU,AUS_TEST
asx,SCG_AU,AUS_TEST
asx,SCG_AU,AUS_STOCKS
asx,SDF_AU,AUS_TEST
asx,SDF_AU,AUS_STOCKS
asx,SEK_AU,AUS_TEST
asx,SEK_AU,AUS_STOCKS
asx,SFR_AU,AUS_TEST
asx,SFR_AU,AUS_STOCKS
asx,SGH_AU,AUS_TEST
asx,SGH_AU,AUS_STOCKS
asx,SGM_AU,AUS_TEST
asx,SGM_AU,AUS_STOCKS
asx,SGP_AU,AUS_STOCKS
asx,SGP_AU,AUS_TEST
asx,SGR_AU,AUS_TEST
asx,SGR_AU,AUS_STOCKS
asx,SHL_AU,AUS_TEST
asx,SHL_AU,AUS_STOCKS
asx,SIG_AU,AUS_STOCKS
asx,SOL_AU,AUS_TEST
asx,SOL_AU,AUS_STOCKS
asx,STO_AU,AUS_TEST
asx,STO_AU,AUS_STOCKS
asx,STW_AU,AUS_TEST
asx,STW_AU,AUS_STOCKS
asx,SUN-X,AUS_STOCKS
asx,SUN_AU,AUS_STOCKS
asx,SUN_AU,AUS_TEST
asx,SVW_AU,AUS_STOCKS
asx,TAH_AU,AUS_STOCKS
asx,TAH_AU,AUS_TEST
asx,TCL_AU,AUS_TEST
asx,TCL_AU,AUS_STOCKS
asx,TLC_AU,AUS_STOCKS
asx,TLC_AU,AUS_TEST
asx,TLS_AU,AUS_STOCKS
asx,TLS_AU,AUS_TEST
asx,TLX_AU,AUS_STOCKS
asx,TLX_AU,AUS_TEST
asx,TNE_AU,AUS_STOCKS
asx,TNE_AU,AUS_TEST
asx,TPG-X,AUS_STOCKS
asx,TPG_AU,AUS_TEST
asx,TPG_AU,AUS_STOCKS
asx,TWE-R,AUS_STOCKS
asx,TWE_AU,AUS_TEST
asx,TWE_AU,AUS_STOCKS
asx,VAU_AU,AUS_STOCKS
asx,VAU_AU,AUS_TEST
asx,VGS_AU,AUS_STOCKS
asx,VGS_AU,AUS_TEST
asx,VUK_AU,AUS_STOCKS
asx,VUK_AU,AUS_TEST
asx,WBC_AU,AUS_TEST
asx,WBC_AU,AUS_STOCKS
asx,WDS_AU,AUS_TEST
asx,WDS_AU,AUS_STOCKS
asx,WES_AU,AUS_STOCKS
asx,WES_AU,AUS_TEST
asx,WHC_AU,AUS_STOCKS
asx,WHC_AU,AUS_TEST
asx,WOR_AU,AUS_STOCKS
asx,WOR_AU,AUS_TEST
asx,WOW_AU,AUS_TEST
asx,WOW_AU,AUS_STOCKS
asx,WTC_AU,AUS_TEST
asx,WTC_AU,AUS_STOCKS
asx,XRO_AU,AUS_TEST
asx,XRO_AU,AUS_STOCKS
asx,YAL_AU,AUS_STOCKS
